Survey Version,Date Added To Spreadsheet,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,2,2b,3,4,5,6,7,8,8_8_TEXT,9,9_7_TEXT,10,10_8_TEXT,11,11_6_TEXT,12_1,12_2,12_3,12_4,12_5,12_6,12_7,12_8,12_8_TEXT,12_9,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_7_TEXT,13_8,13_9,14,14_10_TEXT,15_1,15_2,15_3,15_4,15_5,15_6,15_7,15_8,15_9,15_10,15_10_TEXT,15_11,16,16_4_TEXT,17,18,18_10_TEXT,19,19_5_TEXT,20,20_5_TEXT,21,22,22_5_TEXT,53,53_7_TEXT,54,55,56,57,57_6_TEXT,58,59,60,61,61_6_TEXT,62,63,63_4_TEXT,64,64_5_TEXT,23,23_10_TEXT,24_1,24_2,24_3,24_4,24_5,24_6,24_7,24_8,24_9,24_10,24_10_TEXT,24_11,25,25_4_TEXT,26,27,28,28_10_TEXT,29,29_11_TEXT,30,30_5_TEXT,31,32,32_5_TEXT,33,33_6_TEXT,34_1,34_2,34_3,34_4,34_5,34_6,34_6_TEXT,34_7,35,35_4_TEXT,36,37,38,39,39_12_TEXT,40,40_12_TEXT,41,41_5_TEXT,42,43,43_5_TEXT,44,44_7_TEXT,45_1,45_2,45_3,45_4,45_5,45_6,45_7,45_7_TEXT,45_8,46_1,46_2,46_3,46_4,46_5,46_6,46_7,46_7_TEXT,46_8,47,47_10_TEXT,48,48_12_TEXT,49,49_10_TEXT,50,50_5_TEXT,51,52,52_5_TEXT,WeatherEvent,TimePer,Participant ID
Spanish,11/12/2025 12:29 PM PST,11/12/2025 10:54:56,11/12/2025 11:02:16,100,440,True,11/12/2025 11:02:17,R_1guTATWGI53ptbR,1,70118,,Más de 20 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),"Daños en el hogar sin seguro,Incapacidad para trabajar debido al clima",,"En persona (es decir, de boca en boca),Teléfono inteligente,Televisión",,"Noticias locales (por ejemplo, televisión, radio)",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,,,Moderadamente,,,,,,,,,Moderadamente,,,,,,,,,"Orientación sobre la protección de la propiedad (por ejemplo, protección contra inundaciones, seguros, mascotas),Apertura del refugio,Estado de las bombas de drenaje,Notificaciones de transporte (p. ej., transporte público, cierres de carreteras)",,,Algo difícil,,,Ni fácil ni difícil,,,Muy difícil,Algo difícil,,,,Nola Ready (Municipalidad de Nueva Orleans),,Muy influyente,No uso aplicaciones móviles.,,"Acceder a un teléfono inteligente u otro dispositivo,Cortes de energía",,Información local a nivel de vecindario,,Never,Otro (por favor especifique),espanol,"Ayuda mutua y ayuda en casos de desastre (MADR) (Mutual Aid Disaster Relief en inglés),Asociaciones de vecinos",,Alquilo mi casa.,No,No,,,65+,Algo de universidad,"Menos de $10,000",Otro (por favor especifique),garifuna,Sí,Hombre,,Dificultad de movilidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S11442899
Spanish,11/12/2025 12:29 PM PST,11/12/2025 9:45:41,11/12/2025 11:20:17,100,5676,True,11/12/2025 11:20:18,R_6hEENlxE5TAwt1I,1,Otro,70128,Menos de 1 año,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),"Daños en el hogar sin seguro,Coche sin seguro",,"Computadora/computadora portátil,Radio,Teléfono inteligente,Televisión",,"Redes sociales (por ejemplo, Facebook, Twitter/X, Instagram, Nextdoor)",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales),Noticias locales (por ejemplo, televisión, radio),Búsqueda en línea (por ejemplo, Google, Safari)",,,,,Mucho,,,,,,,,Mucho,,Mucho,,A veces,,,,,Órdenes de evacuación/avisos obligatorios,,Algo fácil,,,,,,,,,,,,Servicio Meteorológico Nacional (National Weather Service en inglés),,Moderadamente influyente,"NOLA Ready,Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X)",,Información contradictoria de diferentes fuentes,,"Apoyo en persona (p. ej., organizadores locales),Mensajeros confiables (p. ej., organizaciones comunitarias)",,Rarely,No aplica,,No estoy afiliado a ninguna organización comunitaria.,,Alquilo mi casa.,No,No,,,35-54,Algo de universidad,"De $10,000 a $14,999",,,Sí,Mujer,,Dificultad visual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S16318559
Spanish,11/12/2025 11:49 PM PST,11/12/2025 11:36:57,11/12/2025 11:53:56,100,1019,True,11/12/2025 11:53:57,R_1Fs8LCRXG1dCGMO,1,70115,,1-5 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),Pérdida de ingresos,,Teléfono inteligente,,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,"Noticias locales (por ejemplo, televisión, radio)",,Muchísimo,,,,,,,,,,,,,Muchísimo,,,,,,,"Órdenes de evacuación/avisos obligatorios,Pronóstico de lluvias,Notificaciones de transporte (p. ej., transporte público, cierres de carreteras)",,Algo fácil,,Ni fácil ni difícil,,,,,,,,,,"Servicio Meteorológico Nacional (National Weather Service en inglés),Nola Ready (Municipalidad de Nueva Orleans)",,Moderadamente influyente,NOLA Ready,,"Dificultad para encontrar información a nivel de vecindario,Acceder a un teléfono inteligente u otro dispositivo",,"Recursos visuales más claros (p. ej., mapas de inundaciones, posibles cierres de carreteras, puntos de distribución),Apoyo en persona (p. ej., organizadores locales)",,Sometimes,Otro (por favor especifique),Solo español ,Asociaciones de vecinos,,Alquilo mi casa.,No sé,No,,,35-54,"Licenciatura (p. ej., universidad de 4 años)",Prefiero no responder,Prefiero no responder,,Sí,Mujer,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S39847262
Spanish,11/12/2025 11:49 PM PST,11/12/2025 11:24:31,11/12/2025 12:00:14,100,2142,True,11/12/2025 12:00:15,R_7nSIqy74fEpUhfr,1,Otro,70056,1-5 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),Daños en el hogar sin seguro,,"Teléfono inteligente,Tableta",,"Redes sociales (por ejemplo, Facebook, Twitter/X, Instagram, Nextdoor)",,"Noticias locales (por ejemplo, televisión, radio)",,,,,Moderadamente,,,,,,,,,,Mucho,,,,,,,Órdenes de evacuación/avisos obligatorios,,Algo fácil,,,,,,,,,,,,Nola Ready (Municipalidad de Nueva Orleans),,Moderadamente influyente,"NOLA Ready,Aplicaciones meteorológicas",,"Interrupciones de Internet y datos móviles,Cortes de energía",,"Información local a nivel de vecindario,Múltiples formatos accesibles (p. ej., imágenes, videos, letra grande, lectores de pantalla, subtítulos)",,Always,No aplica,,"Organizaciones religiosas,Asociaciones de vecinos",,Alquilo mi casa.,No,No,,,65+,"Menos de un diploma de escuela secundaria (por ejemplo, diploma de escuela secundaria o escuela preparatoria) o equivalente",Prefiero no responder,Blanco,,Sí,Mujer,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S25760144
Spanish,11/12/2025 11:49 PM PST,11/12/2025 12:48:38,11/12/2025 12:52:25,100,226,True,11/12/2025 12:52:25,R_74pyXdxlVrdnKS8,1,70115,,1-5 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),"Daños en el hogar sin seguro,Pérdida de ingresos",,"En persona (es decir, de boca en boca),Radio,Televisión",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,A veces,,,,,,,,,,,Moderadamente,,,,,,,,,"Orientación sobre la protección de la propiedad (por ejemplo, protección contra inundaciones, seguros, mascotas),Apertura del refugio,Avisos de cierre de escuelas y lugares de trabajo",,,Ni fácil ni difícil,,,Algo difícil,,Algo difícil,,,,,,Nola Ready (Municipalidad de Nueva Orleans),,Moderadamente influyente,NOLA Ready,,"Dificultad para encontrar información a nivel de vecindario,Interrupciones de Internet y datos móviles",,"Recursos visuales más claros (p. ej., mapas de inundaciones, posibles cierres de carreteras, puntos de distribución),Múltiples formatos accesibles (p. ej., imágenes, videos, letra grande, lectores de pantalla, subtítulos)",,Never,Otro (por favor especifique),espanol,"Organizaciones religiosas,Asociaciones de vecinos",,Alquilo mi casa.,No,No,,,35-54,"Diploma de escuela secundaria, GED o equivalente (por ejemplo, diploma de escuela secundaria o escuela preparatoria)","De $10,000 a $14,999",Otro (por favor especifique),hispano,Sí,Mujer,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S23768014
Spanish,11/12/2025 11:49 PM PST,11/12/2025 12:53:56,11/12/2025 13:04:29,100,633,True,11/12/2025 13:04:30,R_6DOU853njYLZjwl,1,70118,,1-5 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Inundaciones repentinas,Antes del evento fluvial (preparación),No me preocupa cubrir los gastos,,"Teléfono inteligente,Televisión",,Alertas de texto o notificaciones de emergencia,,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,,,,,,,Mucho,,,,,Muchísimo,,,,,,,,,"Órdenes de evacuación/avisos obligatorios,Orientación sobre la protección de la propiedad (por ejemplo, protección contra inundaciones, seguros, mascotas),Pronóstico de lluvias,Reglas sobre el estacionamiento en terreno neutral,Apertura del refugio,Recolección de sacos de arena,Estado de las bombas de drenaje",,Muy fácil,Algo fácil,Muy fácil,Muy fácil,Muy fácil,Algo fácil,,Muy fácil,,,,,Nola Ready (Municipalidad de Nueva Orleans),,Extremadamente influyente,"NOLA Ready,Aplicación Nextdoor,Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X)",,"Interrupciones de Internet y datos móviles,Cortes de energía",,"Apoyo en persona (p. ej., organizadores locales),Mensajeros confiables (p. ej., organizaciones comunitarias)",,Often,No aplica,,Otro (por favor especifique),Familias unidas en accion,Alquilo mi casa.,No,No,,,35-54,"Título de asociado o título técnico/certificación (p. ej., colegio junior/comunitario)","De $10,000 a $14,999",Otro (por favor especifique),Hispano,Sí,Mujer,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inundación repentina,antes de,S10843849
Spanish,11/12/2025 11:49 PM PST,11/12/2025 13:07:07,11/12/2025 13:24:26,100,1039,True,11/12/2025 13:24:27,R_1pG659o35Y1ncDi,1,70121,,1-5 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Inundaciones repentinas,Antes del evento fluvial (preparación),"Daños en el hogar sin seguro,Muebles u otros activos no asegurados",,Teléfono inteligente,,"Noticias locales (por ejemplo, televisión, radio)",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,,,Mucho,,,,,,,,,Mucho,,,,,,,,,"Orientación sobre la protección de la propiedad (por ejemplo, protección contra inundaciones, seguros, mascotas)",,,Muy fácil,,,,,,,,,,,Nola Ready (Municipalidad de Nueva Orleans),,Moderadamente influyente,"NOLA Ready,Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X),Aplicaciones meteorológicas",,Información contradictoria de diferentes fuentes,,"Instrucciones escritas más claras (p. ej., consejos de seguridad contra inundaciones, pautas de refugio),Recursos visuales más claros (p. ej., mapas de inundaciones, posibles cierres de carreteras, puntos de distribución),Apoyo en persona (p. ej., organizadores locales)",,Always,No aplica,,Otro (por favor especifique),FAMILIAS UNIDAS EN ACCIÓN ,Alquilo mi casa.,No,No sé,,,55-64,"Diploma de escuela secundaria, GED o equivalente (por ejemplo, diploma de escuela secundaria o escuela preparatoria)","De $15,000 a $24,999",Negro o afroamericano,,Sí,Hombre,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inundación repentina,antes de,S11782639
Spanish,11/12/2025 11:49 PM PST,11/12/2025 15:52:53,11/12/2025 15:59:51,100,417,True,11/12/2025 15:59:51,R_11bgnjkS0dVYGra,1,70118,,Menos de 1 año,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Huracanes,Antes del evento fluvial (preparación),"Coche sin seguro,Muebles u otros activos no asegurados,Incapacidad para trabajar debido al clima,Pérdida de ingresos",,"Computadora/computadora portátil,Teléfono inteligente,Televisión",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales),Noticias locales (por ejemplo, televisión, radio),Redes sociales (por ejemplo, Facebook, Twitter/X, Instagram, Nextdoor)",,Muchísimo,,,,,,,,,,,Mucho,,Muchísimo,A veces,,,,,,"Órdenes de evacuación/avisos obligatorios,Pronóstico de lluvias,Recolección de sacos de arena,Avisos de cierre de escuelas y lugares de trabajo,Notificaciones de transporte (p. ej., transporte público, cierres de carreteras)",,Ni fácil ni difícil,,Ni fácil ni difícil,,,Algo difícil,Algo difícil,,Algo difícil,,,,Nola Ready (Municipalidad de Nueva Orleans),,Muy influyente,"NOLA Ready,Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X)",,"Información contradictoria de diferentes fuentes,Dificultad para encontrar información a nivel de vecindario,Cortes de energía",,"Instrucciones escritas más claras (p. ej., consejos de seguridad contra inundaciones, pautas de refugio),Información local a nivel de vecindario,Múltiples formatos accesibles (p. ej., imágenes, videos, letra grande, lectores de pantalla, subtítulos),Mensajeros confiables (p. ej., organizaciones comunitarias)",,Often,No aplica,,"Asociaciones de vecinos,Otro (por favor especifique)",Familias Unidas En Accion,Alquilo mi casa.,No sé,No sé,,,18-34,"Licenciatura (p. ej., universidad de 4 años)","De $75,000 a $99,999",Otro (por favor especifique),Latino,Sí,Hombre,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huracán,antes de,S46793845
Spanish,11/13/2025 11:43 PM PST,11/13/2025 8:33:33,11/13/2025 8:42:07,100,514,True,11/13/2025 8:42:08,R_6HpQUu7dG3ghXAk,1,70130,,Más de 20 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Huracanes,Antes del evento fluvial (preparación),Incapacidad para trabajar debido al clima,,Teléfono inteligente,,Alertas de texto o notificaciones de emergencia,,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,,,,,,,Mucho,,,,,Mucho,,,,,,,,,Órdenes de evacuación/avisos obligatorios,,Algo difícil,,,,,,,,,,,,"Proveedores de servicios públicos (por ejemplo, Entergy)",,Moderadamente influyente,"NOLA Ready,Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X)",,"Información contradictoria de diferentes fuentes,Acceder a un teléfono inteligente u otro dispositivo,Cortes de energía",,"Recursos visuales más claros (p. ej., mapas de inundaciones, posibles cierres de carreteras, puntos de distribución),Múltiples formatos accesibles (p. ej., imágenes, videos, letra grande, lectores de pantalla, subtítulos)",,Rarely,Criollo,,"Organizaciones religiosas,Asociaciones de vecinos",,Alquilo mi casa.,No,No,,,35-54,"Menos de un diploma de escuela secundaria (por ejemplo, diploma de escuela secundaria o escuela preparatoria) o equivalente","Menos de $10,000",Otro (por favor especifique),Hispano ,Sí,Hombre,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huracán,antes de,S40413444
Spanish,11/14/2025 7:30 PM PST,11/12/2025 9:40:16,11/14/2025 13:28:25,100,186489,True,11/14/2025 13:28:26,R_7BtYEHaci67Xdy8,1,70115,,1-5 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Inundaciones repentinas,Antes del evento fluvial (preparación),"Daños en el hogar sin seguro,Coche sin seguro,Muebles u otros activos no asegurados",,"En persona (es decir, de boca en boca),Radio,Televisión",,"Noticias locales (por ejemplo, televisión, radio)",,No busqué información adicional.,,,,Moderadamente,,,,,,,,,,,,,,,,A veces,,"Pronóstico de lluvias,Reglas sobre el estacionamiento en terreno neutral,Apertura del refugio,Estado de las bombas de drenaje",,,,Ni fácil ni difícil,Algo difícil,Algo difícil,,,Ni fácil ni difícil,,,,,Nola Ready (Municipalidad de Nueva Orleans),,Muy influyente,NOLA Ready,,La información no está disponible en mi idioma,,"Apoyo en persona (p. ej., organizadores locales)",,Sometimes,No aplica,,"Organizaciones religiosas,Ayuda mutua y ayuda en casos de desastre (MADR) (Mutual Aid Disaster Relief en inglés)",,Alquilo mi casa.,No,No,,,65+,"Diploma de escuela secundaria, GED o equivalente (por ejemplo, diploma de escuela secundaria o escuela preparatoria)","De $10,000 a $14,999",Prefiero no responder,,Sí,Hombre,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inundación repentina,antes de,S41065756
Spanish,11/18/2025 10:02 AM PST,11/17/2025 13:11:09,11/17/2025 13:24:41,100,811,True,11/17/2025 13:24:41,R_6hXf6QY0uwpcGKz,1,70126,,Menos de 1 año,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),"Incapacidad para trabajar debido al clima,El seguro no cubre completamente los daños al hogar,El seguro no cubre completamente los daños al automóvil,Pérdida de ingresos",,"Computadora/computadora portátil,Teléfono inteligente",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,"Gobierno local (p. ej., municipalidad, estado),Redes sociales (por ejemplo, Facebook, Twitter/X, Instagram, Nextdoor)",,Moderadamente,,,,,,,,,,,,Moderadamente,,Mucho,,,,,,"Órdenes de evacuación/avisos obligatorios,Orientación sobre la protección de la propiedad (por ejemplo, protección contra inundaciones, seguros, mascotas),Pronóstico de lluvias,Avisos de cierre de escuelas y lugares de trabajo",,Algo difícil,Ni fácil ni difícil,Algo fácil,,,,Ni fácil ni difícil,,,,,,Servicio Meteorológico Nacional (National Weather Service en inglés),,Ligeramente influyente,"Aplicaciones de estaciones de noticias locales (por ejemplo, 4WWL),NOLA Ready,Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X)",,"Información contradictoria de diferentes fuentes,La información no está disponible en mi idioma",,"Instrucciones escritas más claras (p. ej., consejos de seguridad contra inundaciones, pautas de refugio),Recursos visuales más claros (p. ej., mapas de inundaciones, posibles cierres de carreteras, puntos de distribución),Apoyo en persona (p. ej., organizadores locales)",,Sometimes,No aplica,,"Organizaciones religiosas,Ayuda mutua y ayuda en casos de desastre (MADR) (Mutual Aid Disaster Relief en inglés),Asociaciones de vecinos",,No alquilo ni soy propietario de mi casa,No,No,,,18-34,Algo de universidad,"De $25,000 a $34,999",Blanco,,No,Mujer,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S43254351
Spanish,11/18/2025 10:02 AM PST,11/17/2025 13:12:00,11/17/2025 13:27:10,100,909,True,11/17/2025 13:27:10,R_3OZFIHeYS2fFF1M,1,70126,,Menos de 1 año,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),Pérdida de ingresos,,"En persona (es decir, de boca en boca),Teléfono inteligente",,"Noticias locales (por ejemplo, televisión, radio)",,"Noticias locales (por ejemplo, televisión, radio)",,,,,,,,,,,,,,,Mucho,,,,,,,"Órdenes de evacuación/avisos obligatorios,Pronóstico de lluvias",,,,,,,,,,,,,,Servicio Meteorológico Nacional (National Weather Service en inglés),,Ligeramente influyente,"Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X)",,Información contradictoria de diferentes fuentes,,"Instrucciones escritas más claras (p. ej., consejos de seguridad contra inundaciones, pautas de refugio),Recursos visuales más claros (p. ej., mapas de inundaciones, posibles cierres de carreteras, puntos de distribución)",,Often,Criollo,,No estoy afiliado a ninguna organización comunitaria.,,Alquilo mi casa.,No,No,,,18-34,Prefiero no responder,"De $25,000 a $34,999",Indio americano o nativo de Alaska,,Sí,Hombre,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S16512835
Spanish,11/18/2025 10:02 AM PST,11/12/2025 11:57:48,11/17/2025 13:52:37,100,438888,True,11/17/2025 13:52:37,R_78V6OjjQ8S6h4m2,1,Otro,70119,1-5 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),Pérdida de ingresos,,Teléfono inteligente,,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales),Redes sociales (por ejemplo, Facebook, Twitter/X, Instagram, Nextdoor)",,Moderadamente,,,,,,,,,,,Moderadamente,,,Moderadamente,,,,,,"Órdenes de evacuación/avisos obligatorios,Orientación sobre la protección de la propiedad (por ejemplo, protección contra inundaciones, seguros, mascotas),Pronóstico de lluvias,Apertura del refugio",,Ni fácil ni difícil,Ni fácil ni difícil,Ni fácil ni difícil,,Ni fácil ni difícil,,,,,,,,Nola Ready (Municipalidad de Nueva Orleans),,Ligeramente influyente,NOLA Ready,,La información no está disponible en mi idioma,,"Apoyo en persona (p. ej., organizadores locales)",,Often,No aplica,,Ayuda mutua y ayuda en casos de desastre (MADR) (Mutual Aid Disaster Relief en inglés),,Alquilo mi casa.,No,No,,,18-34,"Licenciatura (p. ej., universidad de 4 años)","Menos de $10,000",Prefiero no responder,,Prefiero no responder,Mujer,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S2499412
Spanish,11/18/2025 10:02 AM PST,11/13/2025 0:07:19,11/17/2025 14:52:22,100,398702,True,11/17/2025 14:52:22,R_1PZUp8argh3NDaY,0.8999999761581420,70118,,11-20 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),"Muebles u otros activos no asegurados,Pérdida de ingresos",,"Teléfono inteligente,Televisión",,"Fuentes comunitarias (p. ej., amigos, familiares, grupos sociales)",,"Noticias locales (por ejemplo, televisión, radio),Redes sociales (por ejemplo, Facebook, Twitter/X, Instagram, Nextdoor),Búsqueda en línea (por ejemplo, Google, Safari)",,Muchísimo,,,,,,,,,,,,,Moderadamente,Moderadamente,Muchísimo,,,,,"Órdenes de evacuación/avisos obligatorios,Pronóstico de lluvias,Reglas sobre el estacionamiento en terreno neutral,Apertura del refugio,Estado de las bombas de drenaje,Notificaciones de transporte (p. ej., transporte público, cierres de carreteras)",,Algo fácil,,Algo fácil,Algo fácil,Ni fácil ni difícil,,,Algo difícil,Algo difícil,,,,Servicio Meteorológico Nacional (National Weather Service en inglés),,Extremadamente influyente,"Aplicaciones de estaciones de noticias locales (por ejemplo, 4WWL),Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X)",,"Acceder a un teléfono inteligente u otro dispositivo,Interrupciones de Internet y datos móviles,Cortes de energía",,"Instrucciones escritas más claras (p. ej., consejos de seguridad contra inundaciones, pautas de refugio),Recursos visuales más claros (p. ej., mapas de inundaciones, posibles cierres de carreteras, puntos de distribución),Apoyo en persona (p. ej., organizadores locales),Múltiples formatos accesibles (p. ej., imágenes, videos, letra grande, lectores de pantalla, subtítulos),Mensajeros confiables (p. ej., organizaciones comunitarias)",,Always,Otro (por favor especifique),Spanish,Otro (por favor especifique),Familias Unidas,Alquilo mi casa.,No,No,,,35-54,"Diploma de escuela secundaria, GED o equivalente (por ejemplo, diploma de escuela secundaria o escuela preparatoria)","Menos de $10,000",Otro (por favor especifique),Latino,Sí,Hombre,,Dificultad de movilidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S27393930
Spanish,11/18/2025 10:02 AM PST,11/17/2025 17:07:58,11/17/2025 17:17:05,100,547,True,11/17/2025 17:17:06,R_6dZwyoeoauddz0B,1,70125,,11-20 años,Sí,"Sí, doy mi consentimiento para participar en este estudio y tengo al menos 18 años de edad.",Ambos igualmente importantes,Antes del evento fluvial (preparación),"Daños en el hogar sin seguro,Muebles u otros activos no asegurados,El seguro no cubre completamente los daños al hogar,Pérdida de ingresos",,"Radio,Teléfono inteligente,Televisión",,Alertas de texto o notificaciones de emergencia,,"Noticias locales (por ejemplo, televisión, radio)",,,,,,,,Moderadamente,,,,,,,A veces,,,,,,,"Órdenes de evacuación/avisos obligatorios,Orientación sobre la protección de la propiedad (por ejemplo, protección contra inundaciones, seguros, mascotas),Recolección de sacos de arena",,Ni fácil ni difícil,Ni fácil ni difícil,,,,Algo difícil,,,,,,,"Servicio Meteorológico Nacional (National Weather Service en inglés),Nola Ready (Municipalidad de Nueva Orleans)",,Moderadamente influyente,"NOLA Ready,Redes sociales (por ejemplo, Facebook, Instagram, Twitter/X),Aplicaciones meteorológicas",,"Información contradictoria de diferentes fuentes,Interrupciones de Internet y datos móviles",,"Recursos visuales más claros (p. ej., mapas de inundaciones, posibles cierres de carreteras, puntos de distribución),Información local a nivel de vecindario",,Rarely,No aplica,,"Organizaciones religiosas,Asociaciones de vecinos",,Alquilo mi casa.,No,No sé,,,18-34,"Menos de un diploma de escuela secundaria (por ejemplo, diploma de escuela secundaria o escuela preparatoria) o equivalente","De $15,000 a $24,999",,,Sí,Hombre,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tormenta severa,antes de,S19619231
