Survey Version,Date Added To Spreadsheet,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,2,2b,3,4,5,6,7,8,8_8_TEXT,9,9_7_TEXT,10,10_8_TEXT,11,11_6_TEXT,12_1,12_2,12_3,12_4,12_5,12_6,12_7,12_8,12_8_TEXT,12_9,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_7_TEXT,13_8,13_9,14,14_10_TEXT,15_1,15_2,15_3,15_4,15_5,15_6,15_7,15_8,15_9,15_10,15_10_TEXT,15_11,16,16_4_TEXT,17,18,18_10_TEXT,19,19_5_TEXT,20,20_5_TEXT,21,22,22_5_TEXT,53,53_7_TEXT,54,55,56,57,57_6_TEXT,58,59,60,61,61_6_TEXT,62,63,63_4_TEXT,64,64_5_TEXT,23,23_10_TEXT,24_1,24_2,24_3,24_4,24_5,24_6,24_7,24_8,24_9,24_10,24_10_TEXT,24_11,25,25_4_TEXT,26,27,28,28_10_TEXT,29,29_11_TEXT,30,30_5_TEXT,31,32,32_5_TEXT,33,33_6_TEXT,34_1,34_2,34_3,34_4,34_5,34_6,34_6_TEXT,34_7,35,35_4_TEXT,36,37,38,39,39_12_TEXT,40,40_12_TEXT,41,41_5_TEXT,42,43,43_5_TEXT,44,44_7_TEXT,45_1,45_2,45_3,45_4,45_5,45_6,45_7,45_7_TEXT,45_8,46_1,46_2,46_3,46_4,46_5,46_6,46_7,46_7_TEXT,46_8,47,47_10_TEXT,48,48_12_TEXT,49,49_10_TEXT,50,50_5_TEXT,51,52,52_5_TEXT,WeatherEvent,TimePer,Participant ID
English V2,11/10/2025 9:20 AM PST,11/8/2025 6:50:11,11/8/2025 7:06:53,100,1001,True,11/8/2025 7:06:53,R_3jD3ZXw2dhmMkaR,1,Other,70122,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Insurance not fully covering home damage,,"Computer/laptop,Smartphone,Television",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Community sources (e.g., friends, family, social groups)",,,,,Very,,,,,,,,Very,,,,,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Status of drainage pumps",,Very easy,,Somewhat easy,,,,,Somewhat easy,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Very influential,I do not use mobile apps.,,I have not faced challenges in accessing information in the event of flash floods or hurricanes.,,I do not have any issues with available flood information.,,Always,Not applicable,,"Common Ground,Imagine WaterWorks,Neighborhood associations",,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance",,65+,Master’s Degree,"Less than $10,000",White,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,19436571
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:10:49,11/8/2025 7:13:50,100,180,True,11/8/2025 7:13:51,R_1FIplmsJM3hnpIa,1,Other,70119,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,During the event,Inability to work due to weather,,Smartphone,,"Local government (e.g., city, state)",,"Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,Somewhat,,,,,,,,,,,Somewhat,Somewhat,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Ground,,I rent my home.,No,No,,,18-34,"Bachelor’s Degree (e.g., 4-year university)","$15,000 to $24,999",Black or African American,,Prefer not to answer,Non-binary / third gender,,Prefer not to answer,,"Emergency contact numbers/hotlines,Health and safety guidance (e.g., boil water notices, disease prevention)",,,,,,,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Rarely,Never,I do not use mobile apps.,,"Access to a smartphone, tablet, or laptop",,"Clearer written instructions (e.g., evacuation and shelter instructions, flood safety information),Clearer visual resources (e.g., flood maps, road closures, distribution points)",,Often,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,during,5739582
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:13:21,11/8/2025 7:26:13,100,772,True,11/8/2025 7:26:14,R_72FGtp1eg7nhOf3,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,Radio,,"Community sources (e.g., friends, family, social groups)",,"Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio)",,Extremely,,,,,,,,,,,Extremely,,,,,,,,,"Evacuation orders/mandatory notices,Shelter opening,Sandbag pickup",,Very easy,,,,Very easy,Somewhat easy,,,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Not at all influential,"Local news station apps (e.g., 4WWL),Smart911,NOLA Ready,Nextdoor App,Social media (e.g., Facebook, Instagram, Twitter/X),United Way of Southeast Louisiana,UNITY of Greater New Orleans,Weather apps,211",,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Information is too too difficult to understand,Information is not available in my language,Accessing a smartphone or other device,Internet and cell data outages,Power outages,Misinformation/Incorrect information",,I do not have any issues with available flood information.,,Often,Not applicable,,"Emergency Legal Responders (ELR),Imagine WaterWorks",,I do not rent or own my home.,No,No,,,35-54,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,32043488
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:14:40,11/8/2025 7:27:07,100,747,True,11/8/2025 7:27:08,R_1v6A5o2I1FX1234,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Tablet,Television",,"Local news (e.g., TV, radio)",,I was able to quickly find the information I needed.,,,,Extremely,,,,,,,,,,,,,,,,,Not at all,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,Shelter opening,Sandbag pickup,School and workplace closure notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Very difficult,Very difficult,Very difficult,Very difficult,Very difficult,Very difficult,Very difficult,Very difficult,Very difficult,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Slightly influential,"Local news station apps (e.g., 4WWL)",,Power outages,,"Trusted messengers (e.g., community organizations)",,Sometimes,Other (please specify),English ,"Common Ground,Emergency Legal Responders (ELR),Faith-based organizations,Imagine WaterWorks,Mutual Aid Disaster Relief (MADR),Neighborhood associations",,I rent my home.,No,No,,,35-54,Prefer not to answer,"Less than $10,000",Black or African American,,,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,30690388
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:18:47,11/8/2025 7:29:30,100,642,True,11/8/2025 7:29:30,R_7gZMg8fRussvC5C,1,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Uninsured furniture or other assets,,"Computer/laptop,Smartphone,Television",,"Community sources (e.g., friends, family, social groups)",,"Local news (e.g., TV, radio)",,Very,,,,,,,,,,,,,Very,,,,,,,"Guidance on protecting property (e.g., flood proofing, insurance, pets),Shelter opening,School and workplace closure notices,Transportation updates (e.g., public transit, road closures)",,,Somewhat easy,,,Somewhat easy,,Somewhat easy,,Somewhat easy,,,,Nola Ready (City of New Orleans),,Moderately influential,"Local news station apps (e.g., 4WWL)",,"Conflicting information from different sources,Internet and cell data outages",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Often,Not applicable,,Common Ground,,I rent my home.,No,No,,,35-54,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$50,000 to $74,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,28171763
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:27:10,11/8/2025 7:34:45,100,455,True,11/8/2025 7:34:45,R_1Rt21i8pi7PJp6g,1,70125,,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),"Uninsured furniture or other assets,Inability to work due to weather,Loss of income",,"In person (i.e., word of mouth),Smartphone",,Text alerts or emergency notifications,,"Community sources (e.g., friends, family, social groups),Online search (e.g., Google, Safari)",,,,,,,,Somewhat,,,,,Moderately,,,,Moderately,,,,,"Evacuation orders/mandatory notices,School and workplace closure notices",,Neither easy nor difficult,,,,,,Somewhat easy,,,,,,"National Weather Service,Utility providers (e.g., Entergy)",,Moderately influential,I do not use mobile apps.,,"Information is too too difficult to understand,Internet and cell data outages,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Local, neighborhood-scale information",,Sometimes,Not applicable,,I am not affiliated with any community organizations.,,I rent my home.,I do not know,I do not know,,,35-54,"Bachelor’s Degree (e.g., 4-year university)","$25,000 to $34,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,10045698
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:28:19,11/8/2025 7:35:37,100,437,True,11/8/2025 7:35:37,R_1POQOnt0K0fX5kd,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,During the event,Uninsured home damage,,Radio,,"Community sources (e.g., friends, family, social groups)",,"Local government (e.g., city, state)",,Moderately,,,,,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neighborhood associations,,I rent my home.,No,No,,,35-54,Prefer not to answer,Prefer not to answer,Black or African American,,,Female,,"Memory, concentration, or decision-making difficulty",,City service updates,,,,,,,,,,,,,,Nola Ready (City of New Orleans),,Often,Often,NOLA Ready,,Power outages,,"Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions)",,Sometimes,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,during,21942616
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:26:45,11/8/2025 7:36:09,100,564,True,11/8/2025 7:36:10,R_5D9jDKjZn27Swud,1,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Loss of income,,Smartphone,,Text alerts or emergency notifications,,"Community sources (e.g., friends, family, social groups)",,,,,,,,Moderately,,,,,Very,,,,,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Sandbag pickup,School and workplace closure notices",,Neither easy nor difficult,,Somewhat easy,,,Somewhat easy,Very easy,,,,,,National Weather Service,,Very influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,Difficulty finding neighborhood-level information,,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),In-person support (e.g., local organizers)",,Always,Not applicable,,Mutual Aid Disaster Relief (MADR),,I rent my home.,Yes,I do not know,"Renter’s Insurance,Health Insurance",,18-34,"Less than a high school diploma (e.g., Secondary school or preparatory school diploma), or equivalent",Prefer not to answer,Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,4620789
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:31:36,11/8/2025 7:37:51,100,375,True,11/8/2025 7:37:51,R_1HpczqiM8plNgi8,1,70125,,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Immediately after the event,"Uninsured car,Loss of income",,"In person (i.e., word of mouth),Radio,Smartphone",,"Local news (e.g., TV, radio)",,"Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Very,,,,,,,,,,Extremely,Extremely,Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neighborhood associations,,I rent my home.,Yes,No,Car insurance,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weather updates (e.g., extended heat, rain),Work or school closure updates,Power outage updates,Street closure updates",,Very easy,Very easy,,Very easy,Very easy,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Extremely influential,Rarely,Always,"Local news station apps (e.g., 4WWL),Nextdoor App,Weather apps",,I have not faced challenges in accessing information in the event of flash floods or hurricanes.,,"Local, neighborhood-scale information",,Always,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,immediately after,30245636
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:37:43,11/8/2025 7:41:41,100,238,True,11/8/2025 7:41:42,R_71X7Bs0a2KEz9tI,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Before the event (preparation),Uninsured home damage,,Computer/laptop,,"Community sources (e.g., friends, family, social groups)",,"Artificial Intelligence or AI (eg. Google AI Summary, ChatGPT)",,Very,,,,,,,,,,Very,,,,,,,,,,Evacuation orders/mandatory notices,,Somewhat easy,,,,,,,,,,,,National Weather Service,,Not at all influential,"Local news station apps (e.g., 4WWL)",,Information is too too difficult to understand,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Rarely,Creole,,Common Ground,,I own my home.,No,No,,,65+,Some college,"$75,000 to $99,999",Black or African American,,No,Female,,Mobility difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,before,37443421
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:18:55,11/8/2025 7:42:29,100,1413,True,11/8/2025 7:42:29,R_64xW8hOLyyyhkkh,1,70115,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Inability to work due to weather,Loss of income",,"Radio,Smartphone",,Text alerts or emergency notifications,,"Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio)",,,,,,,,Extremely,,,,,Extremely,,Extremely,,,,,,,Evacuation orders/mandatory notices,,Very easy,,,,,,,,,,,,Nola Ready (City of New Orleans),,Extremely influential,Weather apps,,"Internet and cell data outages,Power outages",,I do not have any issues with available flood information.,,Always,Not applicable,,Emergency Legal Responders (ELR),,I own my home.,Yes,No,"Car insurance,Health Insurance,Life insurance",,55-64,Some college,"$35,000 to $49,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,20964406
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:43:38,11/8/2025 7:46:41,100,182,True,11/8/2025 7:46:41,R_1lEU89e1ssyGMhi,1,70117,,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,During the event,Insurance not fully covering home damage,,Television,,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,,,Very,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imagine WaterWorks,,I do not rent or own my home.,I do not know,No,,,55-64,"Doctorate Degree (e.g., PhD)","Less than $10,000",Asian,,No,Non-binary / third gender,,"Memory, concentration, or decision-making difficulty",,Rules about parking on neutral ground,,,,,,,,,,,,,,National Weather Service,,Sometimes,Always,"Social media (e.g., Facebook, Instagram, Twitter/X)",,Internet outages,,"Local, neighborhood-scale information",,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,during,20421322
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:42:54,11/8/2025 7:47:17,100,262,True,11/8/2025 7:47:17,R_5rv3VSEQPrMcAWQ,1,70115,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,During the event,Uninsured car,,Tablet,,"Community sources (e.g., friends, family, social groups)",,"Artificial Intelligence or AI (eg. Google AI Summary, ChatGPT)",,Very,,,,,,,,,,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Ground,,I rent my home.,No,No,,,35-54,Some college,"$50,000 to $74,999",American Indian or Alaska Native,,,Female,,Vision difficulty,,Emergency shelter locations,,,,,,,,,,,,,,National Weather Service,,Sometimes,Rarely,"Local news station apps (e.g., 4WWL),Nextdoor App",,"Access to a smartphone, tablet, or laptop",,"Clearer written instructions (e.g., evacuation and shelter instructions, flood safety information)",,Never,Creole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,during,5196312
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:36:07,11/8/2025 7:51:38,100,930,True,11/8/2025 7:51:39,R_5nV4Jnm4TIIXM61,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Insurance not fully covering home damage,Loss of income",,"Radio,Television",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio)",,,,Somewhat,,,,,,,,,Not at all,,,,,,,,,"Rainfall forecast,Shelter opening",,,,Neither easy nor difficult,,,,,,,,,,National Weather Service,,Moderately influential,I do not use mobile apps.,,Difficulty finding neighborhood-level information,,I do not have any issues with available flood information.,,Rarely,Not applicable,,Common Ground,,I do not rent or own my home.,No,No,,,65+,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$10,000 to $14,999",Black or African American,,,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,18816378
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:48:41,11/8/2025 7:54:37,100,355,True,11/8/2025 7:54:37,R_1LgMsVI5WdnJgYJ,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Uninsured furniture or other assets,,Television,,"Local news (e.g., TV, radio)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Extremely,,,,,,,,,,,,Extremely,,,,,,Evacuation orders/mandatory notices,,Very easy,,,,,,,,,,,,National Weather Service,,Extremely influential,"Local news station apps (e.g., 4WWL)",,Power outages,,"Clearer written instructions (e.g., flood safety tips, shelter guidelines)",,Always,Creole,,Emergency Legal Responders (ELR),,I rent my home.,Yes,Yes,Renter’s Insurance,,55-64,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Female,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,35486385
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:39:29,11/8/2025 7:57:08,100,1059,True,11/8/2025 7:57:09,R_7YNJQ4YsP8ikLaF,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Insurance not fully covering home damage,Insurance deductible",,"Radio,Television",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Very,,,,,,,,,Extremely,,,,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rules about parking on neutral ground,Shelter opening,Sandbag pickup,School and workplace closure notices",,Very easy,,,,,,,,,,,,"National Weather Service,Utility providers (e.g., Entergy)",,Very influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X)",,Internet and cell data outages,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Sometimes,Not applicable,,Common Ground,,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Life insurance",,65+,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$15,000 to $24,999",Black or African American,,,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,36711524
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:52:01,11/8/2025 8:01:01,100,540,True,11/8/2025 8:01:02,R_6cC5FRflJpYp73z,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Insurance not fully covering home damage",,"Computer/laptop,Radio,Tablet,Television",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,I was able to quickly find the information I needed.,,,,,Moderately,,,,,,,,,,,,,,,,Extremely,"Evacuation orders/mandatory notices,Rules about parking on neutral ground,Shelter opening,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Very difficult,,,Somewhat difficult,Very difficult,,,Somewhat difficult,Neither easy nor difficult,,,,National Weather Service,,Very influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X),UNITY of Greater New Orleans",,"Difficulty finding neighborhood-level information,Power outages",,"Local, neighborhood-scale information",,Sometimes,,,"Common Ground,Mutual Aid Disaster Relief (MADR),Neighborhood associations",,I rent my home.,No,No,,,55-64,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)",,Black or African American,,No,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,47866302
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:51:57,11/8/2025 8:02:38,100,641,True,11/8/2025 8:02:39,R_60DICH6pRp0J554,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Insurance deductible",,"Radio,Television",,"Local news (e.g., TV, radio)",,"Local news (e.g., TV, radio)",,,,,,,,,,,,,,,Not at all,,,,,,,Evacuation orders/mandatory notices,,Very difficult,,,,,,,,,,,,I do not know which agency sends texts,,Very influential,"NOLA Ready,Weather apps",,Conflicting information from different sources,,"In-person support (e.g., local organizers)",,Always,Not applicable,,"Common Ground,Emergency Legal Responders (ELR),Faith-based organizations,Neighborhood associations",,I rent my home.,,,,,55-64,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,6861960
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:56:14,11/8/2025 8:03:59,100,464,True,11/8/2025 8:04:00,R_3O7YfKoAww7c50f,1,70118,,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Before the event (preparation),Uninsured home damage,,Television,,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups)",,,,Not at all,,,,,,,,,Not at all,,,,,,,,,"Evacuation orders/mandatory notices,Sandbag pickup,School and workplace closure notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Neither easy nor difficult,,,,,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,,,,"Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Slightly influential,Weather apps,,I have not faced challenges in accessing information in the event of flash floods or hurricanes.,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers),Local, neighborhood-scale information",,Often,Not applicable,,Common Ground,,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance,Life insurance",,65+,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,before,22819783
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:59:41,11/8/2025 8:05:00,100,319,True,11/8/2025 8:05:00,R_7wkEoDB8eQ3AKjL,0.8999999761581420,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Loss of income,,Smartphone,,Text alerts or emergency notifications,,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,,,,Extremely,,,,,,,,Extremely,,,,,,Sandbag pickup,,,,,,,Very easy,,,,,,,Nola Ready (City of New Orleans),,Extremely influential,NOLA Ready,,Power outages,,"Trusted messengers (e.g., community organizations)",,Always,Not applicable,,Imagine WaterWorks,,I do not rent or own my home.,No,No,,,18-34,"Less than a high school diploma (e.g., Secondary school or preparatory school diploma), or equivalent","Less than $10,000",White,,No,Male,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,31832243
